dt_notific,precipitacao,ponto_orvalho,temp_media,temp_max,temp_min,umidade,precipitacao_soma_5d,precipitacao_soma_10d,precipitacao_soma_15d,ponto_orvalho_media_5d,ponto_orvalho_media_10d,ponto_orvalho_media_15d,temp_media_media_5d,temp_media_media_10d,temp_media_media_15d,temp_max_media_5d,temp_max_media_10d,temp_max_media_15d,temp_min_media_5d,temp_min_media_10d,temp_min_media_15d,umidade_media_5d,umidade_media_10d,umidade_media_15d,quantidade_de_casos,quantidade_de_casos_7dias,quantidade_de_casos_14dias,quantidade_de_casos_21dias,estacao
2020-04-29,0.0,11.5,19.7,26.3,15.3,60.1,0.0,0.0,33.8,12.86,13.85,14.84,20.2,20.59,20.693,26.24,26.86,26.793,15.3,15.69,16.38,64.18,66.93,70.747,25,25,25,25,Outono
2020-04-30,0.0,12.1,20.0,26.2,14.2,63.0,0.0,0.0,33.8,12.56,13.61,14.5,20.04,20.57,20.62,26.06,26.81,26.713,14.9,15.57,16.087,63.88,66.04,69.64,39,39,39,39,Outono
2020-05-01,0.0,12.1,19.8,27.6,12.7,64.4,0.0,0.0,4.8,12.02,13.41,14.113,19.7,20.49,20.587,26.1,26.8,26.88,14.12,15.38,15.753,63.44,65.63,68.167,17,17,17,17,Outono
2020-05-02,0.0,11.7,20.8,28.5,13.6,60.3,0.0,0.0,4.0,11.66,13.15,13.713,19.9,20.48,20.52,26.64,26.84,26.867,13.92,15.21,15.44,61.74,64.84,66.953,13,13,13,13,Outono
2020-05-03,0.0,12.8,20.7,28.4,13.8,63.1,0.0,0.0,4.0,12.04,12.86,13.473,20.2,20.37,20.473,27.4,26.93,26.933,13.92,14.76,15.207,62.18,64.25,66.227,11,11,11,11,Outono
2020-05-04,0.0,13.2,19.9,26.5,15.0,66.4,0.0,0.0,0.0,12.38,12.62,13.36,20.24,20.22,20.473,27.44,26.84,27.053,13.86,14.58,15.08,63.44,63.81,65.767,64,64,64,64,Outono
2020-05-05,0.0,14.8,20.5,26.8,16.5,71.3,0.0,0.0,0.0,12.92,12.74,13.38,20.34,20.19,20.493,27.56,26.81,27.06,14.32,14.61,15.153,65.1,64.49,65.727,38,38,38,38,Outono
2020-05-06,0.0,14.5,21.5,28.7,16.3,66.9,0.0,0.0,0.0,13.4,12.71,13.407,20.68,20.19,20.553,27.78,26.94,27.127,15.04,14.58,15.267,65.6,64.52,65.62,33,33,33,33,Outono
2020-05-07,2.0,16.3,19.2,22.0,17.9,83.5,2.0,2.0,2.0,14.32,12.99,13.54,20.36,20.13,20.44,26.48,26.56,26.72,15.9,14.91,15.44,70.24,65.99,66.64,34,34,34,34,Outono
2020-05-08,2.0,11.7,18.1,23.8,15.4,67.1,4.0,4.0,4.0,14.1,13.07,13.273,19.84,20.02,20.193,25.56,26.48,26.473,16.22,15.07,15.247,71.04,66.61,66.513,21,21,21,21,Outono
2020-05-09,0.2,10.2,16.5,23.3,11.1,69.1,4.2,4.2,4.2,13.5,12.94,12.913,19.16,19.7,19.867,24.92,26.18,26.2,15.44,14.65,14.867,71.58,67.51,66.4,12,12,12,12,Outono
2020-05-10,0.0,9.9,16.7,22.9,12.7,65.4,4.2,4.2,4.2,12.52,12.72,12.667,18.4,19.37,19.593,24.14,25.85,25.92,14.68,14.5,14.633,70.4,67.75,66.46,4,4,4,4,Outono
2020-05-11,0.0,9.6,17.6,24.3,12.9,60.6,4.2,4.2,4.2,11.54,12.47,12.32,17.62,19.15,19.333,23.26,25.52,25.713,14.0,14.52,14.387,69.14,67.37,66.06,32,32,32,32,Outono
2020-05-12,0.0,11.9,19.0,27.2,12.0,65.4,2.2,4.2,4.2,10.66,12.49,12.213,17.58,18.97,19.28,24.3,25.39,25.807,12.82,14.36,14.213,65.52,67.88,65.833,25,25,25,25,Outono
2020-05-13,0.0,14.3,20.1,27.2,14.5,70.9,0.2,4.2,4.2,11.18,12.64,12.44,17.98,18.91,19.34,24.98,25.27,25.98,12.64,14.43,14.26,66.28,68.66,66.5,19,19,19,19,Outono
2020-05-14,0.0,16.3,19.9,26.8,15.9,80.7,0.0,4.2,4.2,12.4,12.95,12.76,18.66,18.91,19.353,25.68,25.3,26.013,13.6,14.52,14.3,68.6,70.09,67.873,37,37,37,37,Outono
2020-05-15,5.0,17.0,19.9,25.1,17.9,83.8,5.0,9.2,9.2,13.82,13.17,13.087,19.3,18.85,19.347,26.12,25.13,25.94,14.64,14.66,14.547,72.28,71.34,69.26,9,9,9,9,Outono
2020-05-16,0.4,16.2,18.8,21.4,17.6,85.2,5.4,9.6,9.6,15.14,13.34,13.36,19.54,18.58,19.28,25.54,24.4,25.527,15.58,14.79,14.873,77.2,73.17,70.647,13,13,13,13,Outono
2020-05-17,1.2,14.7,20.0,26.6,15.4,73.2,6.6,8.8,10.8,15.7,13.18,13.56,19.74,18.66,19.227,25.42,24.86,25.4,16.26,14.54,14.993,78.76,72.14,71.507,7,7,7,7,Outono
2020-05-18,0.2,13.5,19.6,26.4,14.3,70.6,6.8,7.0,11.0,15.54,13.36,13.607,19.64,18.81,19.153,25.26,25.12,25.267,16.22,14.43,15.027,78.7,72.49,72.007,23,23,23,23,Outono
2020-05-19,0.0,13.4,19.0,24.8,14.1,70.7,6.8,6.8,11.0,14.96,13.68,13.62,19.46,19.06,19.093,24.86,25.27,25.153,15.86,14.73,14.967,76.7,72.65,72.293,24,24,24,24,Outono
2020-05-20,0.0,13.1,19.0,23.9,15.9,69.6,1.8,6.8,11.0,14.18,14.0,13.507,19.28,19.29,18.993,24.62,25.37,24.96,15.46,15.05,14.927,73.86,73.07,72.18,24,24,24,24,Outono
2020-05-21,0.0,13.7,19.0,24.9,16.0,71.3,1.4,6.8,11.0,13.68,14.41,13.453,19.32,19.43,18.827,25.32,25.43,24.707,15.14,15.36,14.907,71.08,74.14,72.473,18,18,18,18,Outono
2020-05-22,0.0,14.0,19.7,26.6,14.6,71.0,0.2,6.8,9.0,13.54,14.62,13.3,19.26,19.5,18.86,25.32,25.37,25.013,14.98,15.62,14.687,70.64,74.7,71.64,12,12,12,12,Outono
2020-05-23,0.0,15.6,20.9,27.9,15.8,73.3,0.0,6.8,7.0,13.96,14.75,13.56,19.52,19.58,19.047,25.62,25.44,25.287,15.28,15.75,14.713,71.18,74.94,72.053,10,10,10,10,Outono
2020-05-24,3.8,17.0,19.4,22.3,18.1,86.3,3.8,10.6,10.6,14.68,14.82,14.013,19.6,19.53,19.24,25.12,24.99,25.22,16.08,15.97,15.18,74.3,75.5,73.2,6,6,6,6,Outono
2020-05-25,12.8,15.5,18.2,23.0,16.2,84.7,16.6,18.4,23.4,15.16,14.67,14.387,19.44,19.36,19.34,24.94,24.78,25.227,16.14,15.8,15.413,77.32,75.59,74.487,20,20,20,20,Outono
2020-05-26,0.2,9.9,16.7,23.0,11.4,68.0,16.8,18.2,23.6,14.4,14.04,14.407,18.98,19.15,19.28,24.56,24.94,25.14,15.22,15.18,15.313,76.66,73.87,74.98,17,17,17,17,Outono
2020-05-27,0.0,6.4,16.3,23.7,9.3,56.5,16.8,17.0,23.6,12.88,13.21,14.04,18.3,18.78,19.1,23.98,24.65,24.907,14.16,14.57,15.133,73.76,72.2,74.387,10,10,10,10,Outono
2020-05-28,0.0,7.9,16.2,25.3,8.6,62.4,16.8,16.8,23.6,11.34,12.65,13.613,17.36,18.44,18.84,23.46,24.54,24.78,12.72,14.0,14.74,71.58,71.38,73.82,13,13,13,13,Outono
2020-05-29,0.0,8.6,16.1,25.1,8.3,64.8,13.0,16.8,23.6,9.66,12.17,13.1,16.7,18.15,18.587,24.02,24.57,24.667,10.76,13.42,14.233,67.28,70.79,72.76,20,20,20,20,Outono
2020-05-30,0.0,10.2,16.6,23.7,11.3,67.6,0.2,16.8,18.6,8.6,11.88,12.647,16.38,17.91,18.367,24.16,24.55,24.573,9.78,12.96,13.793,63.86,70.59,71.68,4,4,4,4,Outono
2020-05-31,0.0,10.7,16.3,23.8,10.2,71.6,0.0,16.8,18.2,8.76,11.58,12.28,16.3,17.64,18.2,24.32,24.44,24.733,9.54,12.38,13.3,64.58,70.62,70.773,4,4,4,4,Outono
2020-06-01,0.0,10.6,17.1,25.4,10.2,68.8,0.0,16.8,17.0,9.6,11.24,12.007,16.46,17.38,18.007,24.66,24.32,24.653,9.72,11.94,12.953,67.04,70.4,70.48,14,14,14,14,Outono
2020-06-02,0.0,11.6,18.3,26.8,11.2,68.4,0.0,16.8,16.8,10.34,10.84,11.88,16.88,17.12,17.92,24.96,24.21,24.68,10.24,11.48,12.747,68.24,69.91,70.333,13,13,13,13,Outono
2020-06-03,0.0,12.8,20.0,28.3,13.4,66.5,0.0,13.0,16.8,11.18,10.42,11.84,17.66,17.18,17.987,25.6,24.81,24.913,11.26,11.01,12.7,68.58,67.93,70.053,12,12,12,12,Outono
2020-06-04,0.0,14.9,20.8,26.8,15.9,70.4,0.0,0.2,16.8,12.12,10.36,11.96,18.5,17.44,18.107,26.22,25.19,25.107,12.18,10.98,12.7,69.14,66.5,70.107,13,13,13,13,Outono
2020-06-05,0.0,13.5,19.4,24.2,16.4,69.6,0.0,0.0,16.8,12.68,10.72,11.947,19.12,17.71,18.133,26.3,25.31,25.06,13.42,11.48,12.727,68.74,66.66,69.993,7,7,7,7,Outono
2020-06-06,0.0,13.6,19.8,26.3,14.6,69.2,0.0,0.0,16.8,13.28,11.44,11.92,19.66,18.06,18.14,26.48,25.57,25.04,14.3,12.01,12.727,68.82,67.93,69.873,1,1,1,1,Outono
2020-06-07,0.0,13.4,20.2,27.6,14.8,67.3,0.0,0.0,16.8,13.64,11.99,11.773,20.04,18.46,18.093,26.64,25.8,25.02,15.02,12.63,12.66,68.6,68.42,69.473,2,2,2,2,Outono
2020-06-08,0.0,14.3,21.0,29.3,15.3,68.6,0.0,0.0,13.0,13.94,12.56,11.593,20.24,18.95,18.2,26.84,26.22,25.487,15.4,13.33,12.473,69.02,68.8,68.293,12,12,12,12,Outono
2020-06-09,0.0,14.0,21.3,28.9,15.1,66.0,0.0,0.0,0.2,13.76,12.94,11.493,20.34,19.42,18.407,27.26,26.74,25.88,15.24,13.71,12.4,68.14,68.64,67.047,8,8,8,8,Outono
2020-06-10,0.0,12.0,20.9,28.9,13.8,60.4,0.0,0.0,0.0,13.46,13.07,11.633,20.64,19.88,18.687,28.2,27.25,26.273,14.72,14.07,12.56,66.3,67.52,66.54,10,10,10,10,Outono
2020-06-11,0.0,12.2,20.9,30.0,14.2,59.7,0.0,0.0,0.0,13.18,13.23,12.02,20.86,20.26,18.993,28.94,27.71,26.693,14.64,14.47,12.887,64.4,66.61,66.753,7,7,7,7,Outono
2020-06-12,0.0,13.4,21.4,30.1,14.9,63.9,0.0,0.0,0.0,13.18,13.41,12.387,21.1,20.57,19.34,29.44,28.04,27.013,14.66,14.84,13.307,63.72,66.16,66.853,12,12,12,12,Outono
2020-06-13,0.0,12.3,20.9,28.7,15.0,61.6,0.0,0.0,0.0,12.78,13.36,12.633,21.08,20.66,19.66,29.32,28.08,27.253,14.6,15.0,13.753,62.32,65.67,66.64,4,4,4,4,Outono
2020-06-14,0.0,12.1,20.4,27.5,13.4,62.3,0.0,0.0,0.0,12.4,13.08,12.76,20.9,20.62,19.913,29.04,28.15,27.507,14.26,14.75,13.893,61.58,64.86,66.287,2,2,2,2,Outono
2020-06-15,0.0,12.9,20.6,25.5,17.2,62.5,0.0,0.0,0.0,12.58,13.02,12.907,20.84,20.74,20.2,28.36,28.28,27.62,14.94,14.83,14.36,62.0,64.15,65.68,18,18,18,18,Outono
2020-06-16,4.0,14.5,18.8,24.7,15.6,77.1,4.0,4.0,4.0,13.04,13.11,13.167,20.42,20.64,20.313,27.3,28.12,27.573,15.22,14.93,14.72,65.48,64.94,66.233,5,5,5,5,Outono
2020-06-17,0.0,12.2,17.0,19.5,15.6,73.5,4.0,4.0,4.0,12.8,12.99,13.207,19.54,20.32,20.227,25.18,27.31,27.087,15.36,15.01,15.013,67.4,65.56,66.573,13,13,13,13,Outono
2020-06-18,0.2,10.9,17.2,24.4,13.1,68.6,4.2,4.2,4.2,12.52,12.65,13.08,18.8,19.94,20.04,24.32,26.82,26.827,14.98,14.79,14.993,68.8,65.56,66.713,11,11,11,11,Outono
2020-06-19,0.0,12.6,17.9,25.8,10.9,72.6,4.2,4.2,4.2,12.62,12.51,12.927,18.3,19.6,19.847,23.98,26.51,26.76,14.48,14.37,14.66,70.86,66.22,66.86,11,11,11,11,Outono
2020-06-20,0.0,15.2,20.7,26.2,17.7,71.7,4.2,4.2,4.2,13.08,12.83,13.04,18.32,19.58,19.933,24.12,26.24,26.893,14.58,14.76,14.747,72.7,67.35,67.0,2,2,2,2,Outono
2020-06-21,0.2,12.9,19.7,25.8,16.0,66.5,0.4,4.4,4.4,12.76,12.9,12.993,18.5,19.46,19.927,24.34,25.82,26.86,14.66,14.94,14.84,70.58,68.03,66.82,1,1,1,1,Inverno
2020-06-22,0.0,10.7,18.8,26.8,12.1,62.5,0.4,4.4,4.4,12.46,12.63,12.813,18.86,19.2,19.833,25.8,25.49,26.807,13.96,14.66,14.66,68.38,67.89,66.5,14,14,14,14,Inverno
2020-06-23,0.0,8.9,17.4,25.2,9.5,60.5,0.2,4.4,4.4,12.06,12.29,12.453,18.9,18.85,19.593,25.96,25.14,26.533,13.24,14.11,14.273,66.76,67.78,65.96,16,16,16,16,Inverno
2020-06-24,0.0,9.0,17.8,25.5,10.4,58.5,0.2,4.4,4.4,11.34,11.98,12.12,18.88,18.59,19.36,25.9,24.94,26.307,13.14,13.81,13.96,63.94,67.4,65.46,11,11,11,11,Inverno
2020-06-25,0.0,11.1,19.2,26.9,13.4,61.3,0.2,4.4,4.4,10.52,11.8,12.06,18.58,18.45,19.247,26.04,25.08,26.173,12.28,13.43,13.933,61.86,67.28,65.52,9,9,9,9,Inverno
2020-06-26,0.0,12.0,19.8,28.8,12.9,64.3,0.0,0.4,4.4,10.34,11.55,12.047,18.6,18.55,19.173,26.64,25.49,26.093,11.66,13.16,13.847,61.42,66.0,65.827,12,12,12,12,Inverno
2020-06-27,0.0,11.2,19.4,26.9,13.1,61.0,0.0,0.4,4.4,10.44,11.45,11.9,18.72,18.79,19.04,26.66,26.23,25.88,11.86,12.91,13.727,61.12,64.75,65.633,1,1,1,1,Inverno
2020-06-28,0.0,11.9,19.7,27.8,13.3,63.6,0.0,0.2,4.4,11.04,11.55,11.873,19.18,19.04,18.96,27.18,26.57,25.82,12.62,12.93,13.613,61.74,64.25,65.767,2,2,2,2,Inverno
2020-06-29,0.0,12.1,17.6,21.6,13.6,70.9,0.0,0.2,4.4,11.66,11.5,11.873,19.14,19.01,18.773,26.4,26.15,25.427,13.26,13.2,13.627,64.22,64.08,66.34,5,5,5,5,Inverno
2020-06-30,0.0,13.2,18.4,24.1,14.5,72.6,0.0,0.2,4.4,12.08,11.3,11.893,18.98,18.78,18.627,25.84,25.94,25.333,13.48,12.88,13.447,66.48,64.17,67.013,8,8,8,8,Inverno
2020-07-01,0.0,13.7,19.1,26.9,13.8,73.8,0.0,0.0,0.4,12.42,11.38,11.84,18.84,18.72,18.647,25.46,26.05,25.48,13.66,12.66,13.327,68.38,64.9,66.793,7,7,7,7,Inverno
2020-07-02,0.0,14.2,20.4,27.0,15.6,69.0,0.0,0.0,0.4,13.02,11.73,11.973,19.04,18.88,18.873,25.48,26.07,25.98,14.16,13.01,13.327,69.98,65.55,66.493,7,7,7,7,Inverno
2020-07-03,2.2,13.6,20.0,27.3,14.7,70.0,2.2,2.2,2.4,13.36,12.2,12.153,19.1,19.14,19.06,25.38,26.28,26.173,14.44,13.53,13.433,71.26,66.5,66.587,9,9,9,9,Inverno
2020-07-04,0.2,13.7,20.3,27.5,15.3,67.8,2.4,2.4,2.6,13.68,12.67,12.227,19.64,19.39,19.22,26.56,26.48,26.287,14.78,14.02,13.727,70.64,67.43,66.267,0,0,0,0,Inverno
2020-07-05,0.0,13.1,20.0,26.4,16.2,66.3,2.4,2.4,2.6,13.66,12.87,12.087,19.96,19.47,19.173,27.02,26.43,26.3,15.12,14.3,13.627,69.38,67.93,65.907,4,4,4,4,Inverno
2020-07-06,0.0,11.9,19.6,28.4,12.7,64.6,2.4,2.4,2.4,13.3,12.86,12.02,20.06,19.45,19.167,27.32,26.39,26.473,14.9,14.28,13.407,67.54,67.96,65.78,8,8,8,8,Inverno
2020-07-07,0.0,10.6,18.8,26.0,12.6,63.3,2.4,2.4,2.4,12.58,12.8,12.013,19.74,19.39,19.167,27.12,26.3,26.42,14.3,14.23,13.44,66.4,68.19,65.833,7,7,7,7,Inverno
2020-07-08,0.0,10.0,19.9,27.2,15.2,55.1,0.2,2.4,2.4,11.86,12.61,12.087,19.72,19.41,19.333,27.1,26.24,26.553,14.4,14.42,13.82,63.42,67.34,65.473,4,4,4,4,Inverno
2020-07-09,0.0,10.4,20.0,28.1,12.7,57.0,0.0,2.4,2.4,11.2,12.44,12.18,19.66,19.65,19.48,27.22,26.89,26.727,13.88,14.33,13.973,61.26,65.95,65.373,4,4,4,4,Inverno
2020-07-10,0.0,12.9,19.4,24.8,14.6,67.1,0.0,2.4,2.4,11.16,12.41,12.3,19.54,19.75,19.493,26.9,26.96,26.587,13.56,14.34,14.053,61.42,65.4,65.76,6,6,6,6,Inverno
2020-07-11,0.0,12.0,19.9,26.5,15.7,63.5,0.0,2.4,2.4,11.18,12.24,12.3,19.6,19.83,19.5,26.52,26.92,26.433,14.16,14.53,14.24,61.2,64.37,65.707,2,2,2,2,Inverno
2020-07-12,0.0,11.9,19.5,27.2,14.3,64.3,0.0,2.4,2.4,11.44,12.01,12.347,19.74,19.74,19.507,26.76,26.94,26.453,14.5,14.4,14.32,61.4,63.9,65.927,1,1,1,1,Inverno
2020-07-13,0.0,11.0,19.7,29.1,12.2,61.0,0.0,0.2,2.4,11.64,11.75,12.287,19.7,19.71,19.507,27.14,27.12,26.54,13.9,14.15,14.247,62.58,63.0,65.753,4,4,4,4,Inverno
2020-07-14,0.0,11.9,21.1,29.1,14.0,59.5,0.0,0.0,2.4,11.94,11.57,12.273,19.92,19.79,19.74,27.34,27.28,27.04,14.16,14.02,14.273,63.08,62.17,64.993,4,4,4,4,Inverno
2020-07-15,0.0,13.3,20.9,25.8,17.5,62.5,0.0,0.0,2.4,12.02,11.59,12.28,20.22,19.88,19.907,27.54,27.22,27.153,14.74,14.15,14.473,62.16,61.79,64.32,2,2,2,2,Inverno
2020-07-16,0.0,13.1,20.0,26.0,17.0,65.8,0.0,0.0,2.4,12.24,11.71,12.24,20.24,19.92,19.967,27.44,26.98,27.093,15.0,14.58,14.687,62.62,61.91,63.787,3,3,3,3,Inverno
2020-07-17,0.0,12.2,19.5,27.9,15.0,65.4,0.0,0.0,2.4,12.3,11.87,12.107,20.24,19.99,19.907,27.58,27.17,27.153,15.14,14.82,14.647,62.84,62.12,63.547,4,4,4,4,Inverno
2020-07-18,0.0,12.0,17.9,22.8,14.0,69.7,0.0,0.0,0.2,12.5,12.07,12.0,19.88,19.79,19.767,26.32,26.73,26.853,15.5,14.7,14.6,64.58,63.58,63.527,1,1,1,1,Inverno
2020-07-19,0.0,10.4,17.5,24.7,12.8,64.9,0.0,0.0,0.0,12.2,12.07,11.78,19.16,19.54,19.58,25.44,26.39,26.667,15.26,14.71,14.433,65.66,64.37,63.333,0,0,0,0,Inverno
2020-07-20,0.0,12.4,19.3,25.8,15.7,65.4,0.0,0.0,0.0,12.02,12.02,11.733,18.84,19.53,19.533,25.44,26.49,26.627,14.9,14.82,14.4,66.24,64.2,63.273,1,1,1,1,Inverno
2020-07-21,0.0,12.0,20.6,27.7,14.6,60.2,0.0,0.0,0.0,11.8,12.02,11.74,18.96,19.6,19.6,25.78,26.61,26.58,14.42,14.71,14.527,65.12,63.87,62.98,2,2,2,2,Inverno
2020-07-22,0.0,12.1,20.2,27.0,14.2,62.0,0.0,0.0,0.0,11.78,12.04,11.84,19.1,19.67,19.693,25.6,26.59,26.647,14.26,14.7,14.633,64.44,63.64,62.893,1,1,1,1,Inverno
2020-07-23,0.0,10.4,19.8,25.9,15.0,57.0,0.0,0.0,0.0,11.46,11.98,11.867,19.48,19.68,19.687,26.22,26.27,26.56,14.46,14.98,14.62,61.9,63.24,63.02,2,2,2,2,Inverno
2020-07-24,0.0,11.3,18.9,24.7,14.7,62.4,0.0,0.0,0.0,11.64,11.92,11.927,19.76,19.46,19.613,26.22,25.83,26.333,14.84,15.05,14.753,61.4,63.53,63.38,1,1,1,1,Inverno
2020-07-25,0.0,12.2,19.7,26.9,16.0,64.7,0.0,0.0,0.0,11.6,11.81,11.88,19.84,19.34,19.633,26.44,25.94,26.473,14.9,14.9,14.847,61.26,63.75,63.22,3,3,3,3,Inverno
2020-07-26,0.0,11.5,19.8,26.7,14.6,60.3,0.0,0.0,0.0,11.5,11.65,11.847,19.68,19.32,19.627,26.24,26.01,26.487,14.9,14.66,14.773,61.28,63.2,63.007,1,1,1,1,Inverno
2020-07-27,0.0,13.4,19.5,24.7,16.5,68.6,0.0,0.0,0.0,11.76,11.77,11.947,19.54,19.32,19.627,25.78,25.69,26.32,15.36,14.81,14.92,62.6,63.52,63.293,7,7,7,7,Inverno
2020-07-28,0.0,11.6,20.3,27.9,15.7,59.9,0.0,0.0,0.0,12.0,11.73,11.987,19.64,19.56,19.667,26.18,26.2,26.24,15.5,14.98,15.153,63.18,62.54,63.22,1,1,1,1,Inverno
2020-07-29,0.0,10.5,21.5,29.6,13.4,54.1,0.0,0.0,0.0,11.84,11.74,11.893,20.16,19.96,19.693,27.16,26.69,26.273,15.24,15.04,15.113,61.52,61.46,62.86,7,7,7,7,Inverno
2020-07-30,0.0,12.8,21.1,27.4,17.8,60.1,0.0,0.0,0.0,11.96,11.78,11.86,20.44,20.14,19.707,27.26,26.85,26.38,15.6,15.25,15.133,60.6,60.93,62.7,3,3,3,3,Inverno
2020-07-31,0.0,11.9,19.3,25.4,13.9,63.5,0.0,0.0,0.0,12.04,11.77,11.78,20.34,20.01,19.66,27.0,26.62,26.34,15.46,15.18,14.927,61.24,61.26,62.547,2,2,2,2,Inverno
2020-08-01,0.0,11.5,17.9,23.6,15.2,66.7,0.0,0.0,0.0,11.66,11.71,11.733,20.02,19.78,19.553,26.78,26.28,26.053,15.2,15.28,14.94,60.86,61.73,62.633,5,5,5,5,Inverno
2020-08-02,0.0,8.9,17.8,24.9,11.2,60.0,0.0,0.0,0.0,11.12,11.56,11.527,19.52,19.58,19.547,26.18,26.18,26.193,14.3,14.9,14.753,60.88,62.03,61.987,0,0,0,0,Inverno
2020-08-03,0.0,7.8,17.0,23.8,10.0,56.8,0.0,0.0,0.0,10.58,11.21,11.353,18.62,19.39,19.513,25.02,26.09,26.133,13.62,14.43,14.567,61.42,61.47,61.447,3,3,3,3,Inverno
2020-08-04,0.0,7.8,16.8,23.8,9.5,58.2,0.0,0.0,0.0,9.58,10.77,11.047,17.76,19.1,19.347,24.3,25.78,26.0,11.96,13.78,14.153,61.04,60.82,60.967,2,2,2,2,Inverno
2020-08-05,0.0,8.6,17.3,23.9,11.1,58.8,0.0,0.0,0.0,8.92,10.48,10.82,17.36,18.85,19.127,24.0,25.5,25.747,11.4,13.43,13.92,60.1,60.67,60.873,2,2,2,2,Inverno
2020-08-06,0.0,8.3,17.4,24.4,12.7,56.9,0.0,0.0,0.0,8.28,9.97,10.567,17.26,18.64,18.94,24.16,25.47,25.573,10.9,13.05,13.82,58.14,59.5,60.533,5,5,5,5,Inverno
2020-08-07,0.0,8.3,18.2,25.5,11.6,54.3,0.0,0.0,0.0,8.16,9.64,10.427,17.34,18.43,18.833,24.28,25.23,25.547,10.98,12.64,13.593,57.0,58.94,60.353,3,3,3,3,Inverno
2020-08-08,0.0,9.5,18.5,26.3,11.6,57.4,0.0,0.0,0.0,8.5,9.54,10.307,17.64,18.13,18.807,24.78,24.9,25.653,11.3,12.46,13.387,57.12,59.27,60.02,0,0,0,0,Inverno
2020-08-09,0.0,10.2,18.7,24.5,14.5,59.6,0.0,0.0,0.0,8.98,9.28,10.173,18.02,17.89,18.74,24.92,24.61,25.493,12.3,12.13,13.287,57.4,59.22,59.68,0,0,0,0,Inverno
2020-08-10,0.0,9.9,20.3,25.9,17.1,52.6,0.0,0.0,0.0,9.24,9.08,10.067,18.62,17.99,18.773,25.32,24.66,25.44,13.5,12.45,13.453,56.16,58.13,59.167,2,2,2,2,Inverno
2020-08-11,0.0,11.2,19.8,26.3,15.3,59.9,0.0,0.0,0.0,9.82,9.05,9.92,19.1,18.18,18.793,25.7,24.93,25.547,14.02,12.46,13.373,56.76,57.45,58.587,1,1,1,1,Inverno
2020-08-12,0.0,13.3,20.2,27.5,16.1,66.6,0.0,0.0,0.0,10.82,9.49,10.033,19.5,18.42,18.787,26.1,25.19,25.52,14.92,12.95,13.4,59.22,58.11,59.033,1,1,1,1,Inverno
2020-08-13,0.0,12.8,21.0,28.4,16.9,61.1,0.0,0.0,0.0,11.48,9.99,10.187,20.0,18.82,18.753,26.52,25.65,25.44,15.98,13.64,13.633,59.96,58.54,59.5,6,6,6,6,Inverno
2020-08-14,0.0,12.3,21.8,29.5,16.5,57.6,0.0,0.0,0.0,11.9,10.44,10.153,20.62,19.32,18.8,27.52,26.22,25.58,16.38,14.34,13.547,59.56,58.48,59.333,3,3,3,3,Inverno
2020-08-15,0.0,12.3,20.9,28.6,14.8,60.4,0.0,0.0,0.0,12.38,10.81,10.18,20.74,19.68,18.907,28.06,26.69,25.793,15.92,14.71,13.607,61.12,58.64,59.127,1,1,1,1,Inverno
2020-08-16,0.0,12.8,22.9,30.6,16.5,55.6,0.0,0.0,0.0,12.7,11.26,10.267,21.36,20.23,19.24,28.92,27.31,26.26,16.16,15.09,13.693,60.26,58.51,58.387,1,1,1,1,Inverno
2020-08-17,0.0,13.7,22.9,28.6,18.5,57.2,0.0,0.0,0.0,12.78,11.8,10.587,21.9,20.7,19.58,29.14,27.62,26.507,16.64,15.78,14.18,58.38,58.8,58.2,4,4,4,4,Inverno
2020-08-18,0.0,14.1,22.7,29.1,18.0,60.7,0.0,0.0,0.0,13.04,12.26,11.007,22.24,21.12,19.96,29.28,27.9,26.86,16.86,16.42,14.713,58.3,59.13,58.46,3,3,3,3,Inverno
2020-08-19,0.0,13.2,22.8,30.6,17.2,56.8,0.0,0.0,0.0,13.22,12.56,11.367,22.44,21.53,20.36,29.5,28.51,27.313,17.0,16.69,15.227,58.14,58.85,58.367,3,3,3,3,Inverno
2020-08-20,0.0,13.5,24.0,32.6,17.2,54.9,0.0,0.0,0.0,13.46,12.92,11.693,23.06,21.9,20.807,30.3,29.18,27.893,17.48,16.7,15.633,57.04,59.08,58.107,4,4,4,4,Inverno
2020-08-21,0.0,13.5,19.0,24.0,18.2,70.5,0.0,0.0,0.0,13.6,13.15,12.04,22.28,21.82,20.913,28.98,28.95,27.867,17.82,16.99,16.0,60.02,60.14,59.013,2,2,2,2,Inverno
2020-08-22,9.4,11.1,14.0,15.5,12.9,82.8,9.4,9.4,9.4,13.08,12.93,12.227,20.5,21.2,20.633,26.36,27.75,27.2,16.7,16.67,16.087,65.14,61.76,60.913,0,0,0,0,Inverno
2020-08-23,4.4,9.9,15.4,21.1,13.0,70.4,13.8,13.8,13.8,12.24,12.64,12.253,19.04,20.64,20.427,24.76,27.02,26.853,15.7,16.28,16.18,67.08,62.69,61.78,0,0,0,0,Inverno
2020-08-24,0.0,7.2,16.6,23.9,10.3,56.3,13.8,13.8,13.8,11.04,12.13,12.053,17.8,20.12,20.287,23.42,26.46,26.813,14.32,15.66,15.9,66.98,62.56,61.56,1,1,1,1,Inverno
